content,label
1 Node6 Ready veth0-veth1 2538m 6% 10610Mi 16% None None None None None None None None None None None None None None 6 2 70.3333333333 0 144 17 1 Node1 Ready veth0-veth1 3482m 8% 3649Mi 16% vnf1 1/1 Running 1m 0.0% 12Mi 0.0% vnf2 1/1 Running 1m 0.0% 12Mi 0.0% 1 3 64.7 0 160 27 1 Node2 Ready veth0-veth1 3936m 9% 3589Mi 7% vnf3 1/1 Running 1m 0.0% 38Mi 0.1% None None None None None None None 2 1 58.1098901099 0 182 19 1 Node4 Ready veth0-error 9660m 24% 20144Mi 40% None None None None None None None None None None None None None None 0 0 0 0 0 0 None None None None None None None None None None None None None None None None None None None None None None None None None None None None,9
1 Node6 Ready veth0-veth1 2740m 6% 10622Mi 16% None None None None None None None None None None None None None None 6 2 73.9270072993 0 137 34 1 Node1 Ready veth0-veth1 3388m 8% 3646Mi 7% vnf1 1/1 Running 0m 0.0% 12Mi 0.0% vnf2 1/1 Running 0m 0.0% 13Mi 0.0% 1 3 92.4285714286 0 112 20 1 Node2 Ready veth0-veth1 4223m 10% 3605Mi 6% vnf3 1/1 Running 0m 0.0% 39Mi 0.1% None None None None None None None 2 1 70.0397350993 0 151 20 1 Node4 Ready veth0-error 15006m 37% 20158Mi 32% None None None None None None None None None None None None None None 0 0 0 0 0 0 None None None None None None None None None None None None None None None None None None None None None None None None None None None None,9
4 Node6 Ready veth0-veth1 2701m 6% 5204Mi 8% None None None None None None None None None None None None None None 6 1 155.815384615 0 65 24 4 Node3 Ready veth0-veth1 4147m 10% 17417Mi 27% vnf6 1/1 Running 0m 0.0% 20Mi 0.0% None None None None None None None 3 3 49.0616113744 0 211 22 4 Node2 Ready veth0-veth1 3475m 8% 3813Mi 7% vnf4 1/1 Running 0m 0.0% 16Mi 0.0% None None None None None None None 2 4 48.5137614679 0 218 18 4 Node5 Ready veth0-veth1 3633m 9% 15300Mi 23% vnf7 1/1 Running 1m 0.0% 30Mi 0.0% None None None None None None None 5 1 110.204081633 0 98 27 4 Node4 Ready error-error 14080m 35% 19596Mi 47% None None None None None None None None None None None None None None 0 0 0 0 0 0,9
4 Node6 Ready veth0-veth1 2927m 7% 10650Mi 16% None None None None None None None None None None None None None None 6 1 133.263157895 0 76 25 4 Node3 Ready veth0-veth1 2732m 6% 1567Mi 2% vnf6 1/1 Running 1m 0.0% 16Mi 0.0% None None None None None None None 3 3 50.0096618357 0 207 47 4 Node2 Ready veth0-veth1 3575m 8% 8580Mi 14% vnf4 1/1 Running 0m 0.0% 25Mi 0.0% None None None None None None None 2 4 46.1834061135 0 229 19 4 Node5 Ready veth0-veth1 28249m 70% 15824Mi 24% vnf7 1/1 Running 0m 0.0% 25Mi 0.0% None None None None None None None 5 1 77.1428571429 0 140 30 4 Node4 Ready veth0-error 5954m 14% 20205Mi 69% None None None None None None None None None None None None None None 0 0 0 0 0 0,9
1 Node6 Ready veth0-veth1 2939m 7% 10737Mi 16% None None None None None None None None None None None None None None 6 2 75.0222222222 0 135 22 1 Node1 Ready veth0-veth1 3466m 8% 3667Mi 38% vnf1 1/1 Running 1m 0.0% 15Mi 0.0% vnf2 1/1 Running 1m 0.0% 16Mi 0.0% 1 3 53.9166666667 0 192 20 1 Node2 Ready veth0-veth1 3813m 9% 3473Mi 10% vnf3 1/1 Running 0m 0.0% 8Mi 0.0% None None None None None None None 2 1 47.8552036199 0 221 28 1 Node4 Ready veth0-error 7150m 17% 20409Mi 62% None None None None None None None None None None None None None None 0 0 0 0 0 0 None None None None None None None None None None None None None None None None None None None None None None None None None None None None,9
2 Node6 Ready veth0-veth1 2856m 7% 10305Mi 16% None None None None None None None None None None None None None None 6 1 66.6315789474 0 152 20 2 Node3 Ready veth0-veth1 3747m 9% 1217Mi 1% vnf5 1/1 Running 0m 0.0% 11Mi 0.0% None None None None None None None 3 4 61.619047619 0 168 18 2 Node5 Ready veth0-veth1 3418m 8% 15345Mi 24% vnf7 1/1 Running 1m 0.0% 26Mi 0.0% vnf8 1/1 Running 1m 0.0% 37Mi 0.1% 5 1 83.2755905512 0 127 32 2 Node4 Ready veth0-error 6192m 15% 46392Mi 39% None None None None None None None None None None None None None None 0 0 0 0 0 0 None None None None None None None None None None None None None None None None None None None None None None None None None None None None,9
1 Node6 Ready veth0-veth1 3110m 7% 10721Mi 16% None None None None None None None None None None None None None None 6 2 84.4 0 120 24 1 Node1 Ready veth0-veth1 3197m 7% 3663Mi 49% vnf1 1/1 Running 1m 0.0% 15Mi 0.0% vnf2 1/1 Running 1m 0.0% 15Mi 0.0% 1 3 90.0173913043 0 115 19 1 Node2 Ready veth0-veth1 3842m 9% 7125Mi 11% vnf3 1/1 Running 0m 0.0% 6Mi 0.0% None None None None None None None 2 1 220.333333333 0 48 20 1 Node4 Ready veth0-error 6918m 17% 20399Mi 70% None None None None None None None None None None None None None None 0 0 0 0 0 0 None None None None None None None None None None None None None None None None None None None None None None None None None None None None,9
3 Node6 Ready veth0-veth1 2867m 7% 10624Mi 16% None None None None None None None None None None None None None None 6 2 163.35483871 0 62 19 3 Node1 Ready veth0-veth1 3541m 8% 9635Mi 55% vnf1 1/1 Running 1m 0.0% 5Mi 0.0% None None None None None None None 1 4 53.0871794872 0 195 20 3 Node5 Ready veth0-veth1 3784m 9% 15525Mi 24% vnf9 1/1 Running 1m 0.0% 31Mi 0.0% None None None None None None None 5 4 67.7948717949 0 156 17 3 Node2 Ready veth0-veth1 5225m 13% 5736Mi 60% vnf3 1/1 Running 1001m 2.5% 31843Mi 48.6% None None None None None None None 2 1 116.129032258 0 93 21233 3 Node4 Ready veth0-error 6812m 17% 24900Mi 74% None None None None None None None None None None None None None None 0 0 0 0 0 0,9
5 Node3 Ready veth0-veth1 2577m 6% 1487Mi 2% None None None None None None None None None None None None None None None None None None None None 5 Node5 Ready veth0-veth1 3873m 9% 15525Mi 24% vnf8 1/1 Running 1m 0.0% 33Mi 0.1% None None None None None None None None None None None None None 5 Node4 Ready veth0-error 6453m 16% 24900Mi 78% vnf11 1/1 Running 1m 0.0% 14Mi 0.0% None None None None None None None None None None None None None 5 Node2 Ready veth0-veth1 5690m 14% 5736Mi 56% vnf3 1/1 Running 1000m 2.5% 31843Mi 48.6% None None None None None None None None None None None None None 5 Node1 Ready veth0-veth1 3528m 8% 9635Mi 59% None None None None None None None None None None None None None None None None None None None None,9
4 Node6 Ready veth0-veth1 2775m 6% 10676Mi 16% None None None None None None None None None None None None None None 6 1 316.5 0 32 44 4 Node3 Ready veth0-veth1 2585m 6% 1499Mi 2% vnf6 1/1 Running 1m 0.0% 12Mi 0.0% None None None None None None None 3 3 54.1989528796 0 191 15 4 Node2 Ready veth0-veth1 28837m 72% 24506Mi 35% vnf4 1/1 Running 0m 0.0% 23Mi 0.0% None None None None None None None 2 4 52.88 0 200 57 4 Node5 Ready veth0-veth1 3425m 8% 15681Mi 24% vnf7 1/1 Running 1m 0.0% 24Mi 0.0% None None None None None None None 5 1 163.636363636 0 66 22 4 Node4 Ready veth0-error 9387m 23% 19974Mi 37% None None None None None None None None None None None None None None 0 0 0 0 0 0,9
1 Node6 Ready veth0-veth1 2940m 7% 10730Mi 16% None None None None None None None None None None None None None None 6 2 98.3300970874 0 103 19 1 Node1 Ready veth0-veth1 3145m 7% 3722Mi 26% vnf1 1/1 Running 1m 0.0% 15Mi 0.0% vnf2 1/1 Running 1m 0.0% 16Mi 0.0% 1 3 115.022222222 0 90 20 1 Node2 Ready veth0-veth1 3567m 8% 3468Mi 8% vnf3 1/1 Running 0m 0.0% 7Mi 0.0% None None None None None None None 2 1 103.68627451 0 102 19 1 Node4 Ready veth0-error 7391m 18% 20399Mi 49% None None None None None None None None None None None None None None 0 0 0 0 0 0 None None None None None None None None None None None None None None None None None None None None None None None None None None None None,9
2 Node6 Ready veth0-veth1 2836m 7% 10633Mi 16% None None None None None None None None None None None None None None 6 1 289.371428571 0 35 49 2 Node3 Ready veth0-veth1 2626m 6% 1497Mi 2% vnf5 1/1 Running 1m 0.0% 13Mi 0.0% None None None None None None None 3 4 90.8070175439 0 114 24 2 Node5 Ready veth0-veth1 3037m 7% 15525Mi 24% vnf7 1/1 Running 0m 0.0% 24Mi 0.0% vnf8 1/1 Running 1m 0.0% 33Mi 0.1% 5 1 92.7719298246 0 114 35 2 Node4 Ready veth0-error 9795m 24% 20048Mi 31% None None None None None None None None None None None None None None 0 0 0 0 0 0 None None None None None None None None None None None None None None None None None None None None None None None None None None None None,9
1 Node6 Ready veth0-veth1 2714m 6% 10663Mi 16% None None None None None None None None None None None None None None 6 2 422.0 0 24 49 1 Node1 Ready veth0-veth1 3505m 8% 3864Mi 45% vnf1 1/1 Running 0m 0.0% 7Mi 0.0% vnf2 1/1 Running 1m 0.0% 8Mi 0.0% 1 3 313.696969697 0 33 25 1 Node2 Ready veth0-veth1 26525m 66% 3576Mi 54% vnf3 1/1 Running 22003m 55.0% 29795Mi 45.5% None None None None None None None 2 1 5.40143003064 0 1958 12486 1 Node4 Ready veth0-error 6495m 16% 20235Mi 66% None None None None None None None None None None None None None None 0 0 0 0 0 0 None None None None None None None None None None None None None None None None None None None None None None None None None None None None,9
2 Node6 Ready veth0-veth1 2666m 6% 10663Mi 16% None None None None None None None None None None None None None None 6 1 57.8742857143 1 175 26 2 Node3 Ready veth0-veth1 2784m 6% 1505Mi 2% vnf5 1/1 Running 0m 0.0% 12Mi 0.0% None None None None None None None 3 4 80.875 0 128 24 2 Node5 Ready veth0-veth1 3445m 8% 15675Mi 24% vnf7 1/1 Running 0m 0.0% 24Mi 0.0% vnf8 1/1 Running 0m 0.0% 33Mi 0.1% 5 1 81.984496124 0 129 21 2 Node4 Ready veth0-error 5918m 14% 20235Mi 52% None None None None None None None None None None None None None None 0 0 0 0 0 0 None None None None None None None None None None None None None None None None None None None None None None None None None None None None,9
2 Node6 Ready veth0-veth1 2758m 6% 10679Mi 16% None None None None None None None None None None None None None None 6 1 110.086956522 0 92 23 2 Node3 Ready veth0-veth1 2793m 6% 1608Mi 2% vnf5 1/1 Running 1m 0.0% 16Mi 0.0% None None None None None None None 3 4 75.0144927536 0 138 33 2 Node5 Ready veth0-veth1 3297m 8% 15842Mi 24% vnf7 1/1 Running 0m 0.0% 25Mi 0.0% vnf8 1/1 Running 0m 0.0% 8Mi 0.0% 5 1 285.837837838 0 37 19 2 Node4 Ready veth0-error 5967m 14% 41819Mi 47% None None None None None None None None None None None None None None 0 0 0 0 0 0 None None None None None None None None None None None None None None None None None None None None None None None None None None None None,9
4 Node6 Ready veth0-veth1 2719m 6% 10622Mi 16% None None None None None None None None None None None None None None 6 1 60.2857142857 0 168 19 4 Node3 Ready veth0-veth1 2775m 6% 1554Mi 2% vnf6 1/1 Running 1m 0.0% 14Mi 0.0% None None None None None None None 3 3 67.2207792208 0 154 27 4 Node2 Ready veth0-veth1 3744m 9% 3605Mi 8% vnf4 1/1 Running 0m 0.0% 25Mi 0.0% None None None None None None None 2 4 85.9837398374 0 123 18 4 Node5 Ready veth0-veth1 3177m 7% 15711Mi 24% vnf7 1/1 Running 0m 0.0% 24Mi 0.0% None None None None None None None 5 1 73.9726027397 0 146 17 4 Node4 Ready veth0-error 8389m 20% 20158Mi 50% None None None None None None None None None None None None None None 0 0 0 0 0 0,9
3 Node6 Ready veth0-veth1 2909m 7% 10737Mi 16% None None None None None None None None None None None None None None 6 2 184.145454545 0 55 19 3 Node1 Ready veth0-veth1 3174m 7% 3667Mi 7% vnf1 1/1 Running 0m 0.0% 15Mi 0.0% None None None None None None None 1 4 51.76 0 200 23 3 Node5 Ready veth0-veth1 3400m 8% 15644Mi 24% vnf9 1/1 Running 0m 0.0% 26Mi 0.0% None None None None None None None 5 4 220.333333333 0 48 580 3 Node2 Ready veth0-veth1 4324m 10% 3473Mi 6% vnf3 1/1 Running 0m 0.0% 7Mi 0.0% None None None None None None None 2 1 372.413793103 1 29 80 3 Node4 Ready veth0-error 15520m 38% 20409Mi 33% None None None None None None None None None None None None None None 0 0 0 0 0 0,9
4 Node6 Ready veth0-veth1 2958m 7% 10730Mi 16% None None None None None None None None None None None None None None 6 1 180.857142857 0 56 26 4 Node3 Ready veth0-veth1 2888m 7% 1622Mi 2% vnf6 1/1 Running 1m 0.0% 17Mi 0.0% None None None None None None None 3 3 50.9950738916 0 203 21 4 Node2 Ready veth0-veth1 2606m 6% 3468Mi 5% vnf4 1/1 Running 1m 0.0% 6Mi 0.0% None None None None None None None 2 4 55.3717277487 0 191 22 4 Node5 Ready veth0-veth1 3266m 8% 15633Mi 24% vnf7 1/1 Running 1m 0.0% 27Mi 0.0% None None None None None None None 5 1 0.646280892825 0 16711 38697 4 Node4 Ready veth0-error 1894m 4% 20399Mi 31% None None None None None None None None None None None None None None 0 0 0 0 0 0,9
4 Node6 Ready veth0-veth1 2725m 6% 10622Mi 16% None None None None None None None None None None None None None None 6 1 61.3818181818 0 165 21 4 Node3 Ready veth0-veth1 2895m 7% 1554Mi 2% vnf6 1/1 Running 1m 0.0% 14Mi 0.0% None None None None None None None 3 3 57.5111111111 0 180 30 4 Node2 Ready veth0-veth1 3792m 9% 3605Mi 8% vnf4 1/1 Running 0m 0.0% 25Mi 0.0% None None None None None None None 2 4 51.3398058252 0 206 19 4 Node5 Ready veth0-veth1 3164m 7% 15711Mi 24% vnf7 1/1 Running 1m 0.0% 24Mi 0.0% None None None None None None None 5 1 93.9130434783 0 115 22 4 Node4 Ready veth0-error 9135m 22% 20158Mi 43% None None None None None None None None None None None None None None 0 0 0 0 0 0,9
1 Node6 Ready veth0-veth1 2832m 7% 10710Mi 16% None None None None None None None None None None None None None None 6 2 142.647887324 0 71 12 1 Node1 Ready veth0-veth1 3062m 7% 3659Mi 40% vnf1 1/1 Running 0m 0.0% 15Mi 0.0% vnf2 1/1 Running 0m 0.0% 15Mi 0.0% 1 3 141.808219178 0 73 17 1 Node2 Ready veth0-veth1 3748m 9% 3405Mi 9% vnf3 1/1 Running 1m 0.0% 6Mi 0.0% None None None None None None None 2 1 83.9365079365 0 126 20 1 Node4 Ready veth0-error 6772m 16% 20377Mi 62% None None None None None None None None None None None None None None 0 0 0 0 0 0 None None None None None None None None None None None None None None None None None None None None None None None None None None None None,9
4 Node6 Ready veth0-veth1 3161m 7% 10702Mi 16% None None None None None None None None None None None None None None 6 1 94.6542056075 0 107 31 4 Node3 Ready veth0-veth1 2678m 6% 1621Mi 2% vnf6 1/1 Running 1m 0.0% 16Mi 0.0% None None None None None None None 3 3 49.5311004785 0 209 25 4 Node2 Ready veth0-veth1 3781m 9% 47804Mi 9% vnf4 1/1 Running 0m 0.0% 5Mi 0.0% None None None None None None None 2 4 62.9523809524 0 168 31 4 Node5 Ready veth0-veth1 3896m 9% 15857Mi 24% vnf7 1/1 Running 0m 0.0% 25Mi 0.0% None None None None None None None 5 1 136.708860759 0 79 22 4 Node4 Ready veth0-error 7721m 19% 20374Mi 34% None None None None None None None None None None None None None None 0 0 0 0 0 0,9
2 Node6 Ready veth0-veth1 2871m 7% 10710Mi 16% None None None None None None None None None None None None None None 6 1 76.1503759398 0 133 13 2 Node3 Ready veth0-veth1 2523m 6% 1629Mi 2% vnf5 1/1 Running 0m 0.0% 16Mi 0.0% None None None None None None None 3 4 84.8524590164 0 122 18 2 Node5 Ready veth0-veth1 20298m 50% 15562Mi 30% vnf7 1/1 Running 1m 0.0% 27Mi 0.0% vnf8 1/1 Running 1m 0.0% 8Mi 0.0% 5 1 41.1517509728 0 257 35677 2 Node4 Ready veth0-error 7906m 19% 20377Mi 40% None None None None None None None None None None None None None None 0 0 0 0 0 0 None None None None None None None None None None None None None None None None None None None None None None None None None None None None,9
6 Node5 Ready veth0-veth1 691m 1% 15553Mi 24% None None None None None None None None None None None None None None None None None None None None 6 Node3 Ready veth0-veth1 3167m 7% 1646Mi 44% vnf5 1/1 Running 1m 0.0% 17Mi 0.0% None None None None None None None None None None None None None 6 Node6 Ready veth0-veth1 2569m 6% 10643Mi 16% vnf10 1/1 Running 1m 0.0% 39Mi 0.1% None None None None None None None None None None None None None 6 Node1 Ready veth0-veth1 3036m 7% 3664Mi 11% vnf1 1/1 Running 0m 0.0% 16Mi 0.0% None None None None None None None None None None None None None 6 Node2 Ready veth0-veth1 3139m 7% 3416Mi 10% None None None None None None None None None None None None None None None None None None None None,10
4 Node6 Ready veth0-veth1 2587m 6% 10716Mi 16% None None None None None None None None None None None None None None None None None None None None 4 Node3 Ready veth0-veth1 1689m 4% 1546Mi 2% vnf6 1/1 Running 0m 0.0% 17Mi 0.0% None None None None None None None None None None None None None 4 Node2 Ready veth0-veth1 3089m 7% 32283Mi 7% vnf4 1/1 Running 0m 0.0% 11Mi 0.0% None None None None None None None None None None None None None 4 Node5 Ready veth0-veth1 30194m 75% 44362Mi 69% vnf7 1/1 Running 1m 0.0% 27Mi 0.0% None None None None None None None None None None None None None 4 Node4 Ready veth0-veth1 4460m 11% 45778Mi 33% None None None None None None None None None None None None None None None None None None None None,10
5 Node3 Ready veth0-veth1 3508m 8% 1646Mi 53% None None None None None None None None None None None None None None None None None None None None 5 Node5 Ready veth0-veth1 955m 2% 15553Mi 24% vnf8 1/1 Running 1m 0.0% 12Mi 0.0% None None None None None None None None None None None None None 5 Node4 Ready veth0-veth1 3656m 9% 20395Mi 60% vnf11 1/1 Running 0m 0.0% 17Mi 0.0% None None None None None None None None None None None None None 5 Node2 Ready veth0-veth1 3095m 7% 3416Mi 35% vnf3 1/1 Running 0m 0.0% 9Mi 0.0% None None None None None None None None None None None None None 5 Node1 Ready veth0-veth1 2935m 7% 3664Mi 36% None None None None None None None None None None None None None None None None None None None None,10
4 Node6 Ready veth0-veth1 2685m 6% 10643Mi 16% None None None None None None None None None None None None None None None None None None None None 4 Node3 Ready veth0-veth1 3593m 8% 1646Mi 50% vnf6 1/1 Running 1m 0.0% 16Mi 0.0% None None None None None None None None None None None None None 4 Node2 Ready veth0-veth1 3261m 8% 3416Mi 22% vnf4 1/1 Running 0m 0.0% 9Mi 0.0% None None None None None None None None None None None None None 4 Node5 Ready veth0-veth1 383m 0% 15553Mi 24% vnf7 1/1 Running 0m 0.0% 27Mi 0.0% None None None None None None None None None None None None None 4 Node4 Ready veth0-veth1 3466m 8% 20395Mi 48% None None None None None None None None None None None None None None None None None None None None,10
3 Node6 Ready veth0-veth1 2578m 6% 10672Mi 16% None None None None None None None None None None None None None None None None None None None None 3 Node1 Ready veth0-veth1 3004m 7% 43251Mi 24% vnf1 1/1 Running 0m 0.0% 16Mi 0.0% None None None None None None None None None None None None None 3 Node5 Ready veth0-veth1 529m 1% 15571Mi 24% vnf9 1/1 Running 0m 0.0% 26Mi 0.0% None None None None None None None None None None None None None 3 Node2 Ready veth0-veth1 3112m 7% 3425Mi 24% vnf3 1/1 Running 1m 0.0% 10Mi 0.0% None None None None None None None None None None None None None 3 Node4 Ready veth0-veth1 3646m 9% 20409Mi 49% None None None None None None None None None None None None None None None None None None None None,10
2 Node6 Ready veth0-veth1 2616m 6% 10698Mi 16% None None None None None None None None None None None None None None None None None None None None 2 Node3 Ready veth0-veth1 311m 0% 1542Mi 2% vnf5 1/1 Running 0m 0.0% 16Mi 0.0% None None None None None None None None None None None None None 2 Node5 Ready veth0-veth1 24056m 60% 15610Mi 50% vnf7 1/1 Running 0m 0.0% 27Mi 0.0% vnf8 1/1 Running 1m 0.0% 12Mi 0.0% None None None None None None 2 Node4 Ready veth0-veth1 4076m 10% 20421Mi 50% None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None,10
2 Node6 Ready veth0-veth1 2579m 6% 10655Mi 16% None None None None None None None None None None None None None None None None None None None None 2 Node3 Ready veth0-veth1 3829m 9% 38523Mi 76% vnf5 1/1 Running 0m 0.0% 17Mi 0.0% None None None None None None None None None None None None None 2 Node5 Ready veth0-veth1 350m 0% 15555Mi 24% vnf7 1/1 Running 1m 0.0% 27Mi 0.0% vnf8 1/1 Running 1m 0.0% 12Mi 0.0% None None None None None None 2 Node4 Ready veth0-veth1 3373m 8% 47158Mi 66% None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None,10
4 Node6 Ready veth0-veth1 2634m 6% 10698Mi 16% None None None None None None None None None None None None None None None None None None None None 4 Node3 Ready veth0-veth1 309m 0% 1542Mi 2% vnf6 1/1 Running 0m 0.0% 17Mi 0.0% None None None None None None None None None None None None None 4 Node2 Ready veth0-veth1 3030m 7% 3431Mi 13% vnf4 1/1 Running 0m 0.0% 11Mi 0.0% None None None None None None None None None None None None None 4 Node5 Ready veth0-veth1 20004m 50% 15610Mi 37% vnf7 1/1 Running 0m 0.0% 27Mi 0.0% None None None None None None None None None None None None None 4 Node4 Ready veth0-veth1 3937m 9% 20421Mi 39% None None None None None None None None None None None None None None None None None None None None,10
2 Node6 Ready veth0-veth1 2441m 6% 10655Mi 16% None None None None None None None None None None None None None None None None None None None None 2 Node3 Ready veth0-veth1 3197m 7% 38523Mi 51% vnf5 1/1 Running 0m 0.0% 17Mi 0.0% None None None None None None None None None None None None None 2 Node5 Ready veth0-veth1 930m 2% 15555Mi 24% vnf7 1/1 Running 0m 0.0% 27Mi 0.0% vnf8 1/1 Running 0m 0.0% 12Mi 0.0% None None None None None None 2 Node4 Ready veth0-veth1 3710m 9% 47158Mi 70% None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None,10
3 Node6 Ready veth0-veth1 2595m 6% 10672Mi 16% None None None None None None None None None None None None None None None None None None None None 3 Node1 Ready veth0-veth1 3063m 7% 43251Mi 12% vnf1 1/1 Running 1m 0.0% 16Mi 0.0% None None None None None None None None None None None None None 3 Node5 Ready veth0-veth1 685m 1% 15571Mi 24% vnf9 1/1 Running 0m 0.0% 26Mi 0.0% None None None None None None None None None None None None None 3 Node2 Ready veth0-veth1 3030m 7% 3425Mi 12% vnf3 1/1 Running 0m 0.0% 10Mi 0.0% None None None None None None None None None None None None None 3 Node4 Ready veth0-veth1 4093m 10% 20409Mi 42% None None None None None None None None None None None None None None None None None None None None,10
2 Node6 Ready veth0-veth1 2456m 6% 10640Mi 16% None None None None None None None None None None None None None None None None None None None None 2 Node3 Ready veth0-veth1 301m 0% 1532Mi 2% vnf5 1/1 Running 0m 0.0% 17Mi 0.0% None None None None None None None None None None None None None 2 Node5 Ready veth0-veth1 31429m 78% 15568Mi 24% vnf7 1/1 Running 0m 0.0% 27Mi 0.0% vnf8 1/1 Running 0m 0.0% 11Mi 0.0% None None None None None None 2 Node4 Ready veth0-veth1 4386m 10% 41880Mi 65% None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None,10
5 Node3 Ready veth0-veth1 3389m 8% 38523Mi 57% None None None None None None None None None None None None None None None None None None None None 5 Node5 Ready veth0-veth1 305m 0% 15555Mi 24% vnf8 1/1 Running 0m 0.0% 12Mi 0.0% None None None None None None None None None None None None None 5 Node4 Ready veth0-veth1 3457m 8% 47158Mi 48% vnf11 1/1 Running 1m 0.0% 17Mi 0.0% None None None None None None None None None None None None None 5 Node2 Ready veth0-veth1 3175m 7% 32723Mi 22% vnf3 1/1 Running 0m 0.0% 9Mi 0.0% None None None None None None None None None None None None None 5 Node1 Ready veth0-veth1 3074m 7% 33342Mi 22% None None None None None None None None None None None None None None None None None None None None,10
2 Node6 Ready veth0-veth1 2510m 6% 10698Mi 16% None None None None None None None None None None None None None None None None None None None None 2 Node3 Ready veth0-veth1 285m 0% 1542Mi 2% vnf5 1/1 Running 0m 0.0% 16Mi 0.0% None None None None None None None None None None None None None 2 Node5 Ready veth0-veth1 27856m 69% 15610Mi 62% vnf7 1/1 Running 0m 0.0% 27Mi 0.0% vnf8 1/1 Running 0m 0.0% 12Mi 0.0% None None None None None None 2 Node4 Ready veth0-veth1 3689m 9% 20421Mi 68% None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None None,10
5 Node3 Ready veth0-veth1 285m 0% 1641Mi 2% None None None None None None None None None None None None None None None None None None None None 5 Node5 Ready veth0-veth1 499m 1% 15524Mi 24% vnf8 1/1 Running 0m 0.0% 11Mi 0.0% None None None None None None None None None None None None None 5 Node4 Ready veth0-veth1 3833m 9% 25059Mi 43% vnf11 1/1 Running 1m 0.0% 16Mi 0.0% None None None None None None None None None None None None None 5 Node2 Ready veth0-veth1 2517m 6% 5315Mi 12% vnf3 1/1 Running 1m 0.0% 8Mi 0.0% None None None None None None None None None None None None None 5 Node1 Ready veth0-veth1 2983m 7% 5601Mi 12% None None None None None None None None None None None None None None None None None None None None,10
5 Node3 Ready veth0-veth1 4204m 10% 38523Mi 63% None None None None None None None None None None None None None None None None None None None None 5 Node5 Ready veth0-veth1 650m 1% 15555Mi 24% vnf8 1/1 Running 0m 0.0% 12Mi 0.0% None None None None None None None None None None None None None 5 Node4 Ready veth0-veth1 3701m 9% 47158Mi 33% vnf11 1/1 Running 1m 0.0% 17Mi 0.0% None None None None None None None None None None None None None 5 Node2 Ready veth0-veth1 3117m 7% 32723Mi 6% vnf3 1/1 Running 0m 0.0% 9Mi 0.0% None None None None None None None None None None None None None 5 Node1 Ready veth0-veth1 2982m 7% 33342Mi 6% None None None None None None None None None None None None None None None None None None None None,10
6 Node5 Ready veth0-veth1 650m 1% 15555Mi 24% None None None None None None None None None None None None None None None None None None None None 6 Node3 Ready veth0-veth1 4204m 10% 38523Mi 63% vnf5 1/1 Running 1m 0.0% 17Mi 0.0% None None None None None None None None None None None None None 6 Node6 Ready veth0-veth1 2549m 6% 10655Mi 16% vnf10 1/1 Running 1m 0.0% 39Mi 0.1% None None None None None None None None None None None None None 6 Node1 Ready veth0-veth1 2982m 7% 33342Mi 6% vnf1 1/1 Running 0m 0.0% 16Mi 0.0% None None None None None None None None None None None None None 6 Node2 Ready veth0-veth1 3117m 7% 32723Mi 6% None None None None None None None None None None None None None None None None None None None None,10
6 Node5 Ready veth0-veth1 461m 1% 15566Mi 24% None None None None None None None None None None None None None None None None None None None None 6 Node3 Ready veth0-veth1 3282m 8% 50807Mi 48% vnf5 1/1 Running 1m 0.0% 17Mi 0.0% None None None None None None None None None None None None None 6 Node6 Ready veth0-veth1 2572m 6% 10662Mi 16% vnf10 1/1 Running 0m 0.0% 39Mi 0.1% None None None None None None None None None None None None None 6 Node1 Ready veth0-veth1 2906m 7% 11530Mi 17% vnf1 1/1 Running 0m 0.0% 16Mi 0.0% None None None None None None None None None None None None None 6 Node2 Ready veth0-veth1 3194m 7% 32115Mi 16% None None None None None None None None None None None None None None None None None None None None,10
4 Node6 Ready veth0-veth1 2634m 6% 10698Mi 16% None None None None None None None None None None None None None None None None None None None None 4 Node3 Ready veth0-veth1 309m 0% 1542Mi 2% vnf6 1/1 Running 0m 0.0% 17Mi 0.0% None None None None None None None None None None None None None 4 Node2 Ready veth0-veth1 3030m 7% 3431Mi 13% vnf4 1/1 Running 0m 0.0% 11Mi 0.0% None None None None None None None None None None None None None 4 Node5 Ready veth0-veth1 20004m 50% 15610Mi 37% vnf7 1/1 Running 0m 0.0% 27Mi 0.0% None None None None None None None None None None None None None 4 Node4 Ready veth0-veth1 3937m 9% 20421Mi 39% None None None None None None None None None None None None None None None None None None None None,10
